,File,Article Citation,Accession ID,Last Updated (YYYY-MM-DD HH:MM:SS),PMID,License
418124,oa_package/89/fe/PMC3262197.tar.gz,Breast Cancer Res. 2011 Oct 13; 13(5):315,PMC3262197,2012-06-22 12:24:37,22017796.0,NO-CC CODE
418125,oa_package/b0/e0/PMC3262198.tar.gz,Breast Cancer Res. 2011 Sep 13; 13(5):R86,PMC3262198,2012-06-25 17:02:42,21914171.0,CC BY
418126,oa_package/ec/dc/PMC3262199.tar.gz,Breast Cancer Res. 2011 Sep 13; 13(5):R87,PMC3262199,2013-03-28 09:17:15,21914172.0,CC BY
418127,oa_package/2f/3a/PMC3262200.tar.gz,Breast Cancer Res. 2011 Sep 14; 13(5):R88,PMC3262200,2015-07-18 20:11:46,21914219.0,CC BY
418128,oa_package/51/f5/PMC3262201.tar.gz,Breast Cancer Res. 2011 Sep 17; 13(5):R89,PMC3262201,2012-09-29 03:23:03,21923922.0,CC BY
418129,oa_package/09/50/PMC3262202.tar.gz,Breast Cancer Res. 2011 Sep 20; 13(5):R90,PMC3262202,2012-06-25 17:02:47,21542898.0,CC BY
418130,oa_package/f5/c2/PMC3262203.tar.gz,Breast Cancer Res. 2011 Sep 20; 13(5):R91,PMC3262203,2012-09-29 03:23:03,21933397.0,CC BY
418131,oa_package/a2/f3/PMC3262204.tar.gz,Breast Cancer Res. 2011 Sep 22; 13(5):R92,PMC3262204,2013-03-28 09:17:15,21939527.0,CC BY
418132,oa_package/76/cf/PMC3262205.tar.gz,Breast Cancer Res. 2011 Sep 22; 13(5):R93,PMC3262205,2013-03-28 09:17:15,21939528.0,CC BY
418133,oa_package/55/56/PMC3262206.tar.gz,Breast Cancer Res. 2011 Sep 27; 13(5):R94,PMC3262206,2013-03-28 09:17:15,21952072.0,CC BY
418134,oa_package/2d/8a/PMC3262207.tar.gz,Breast Cancer Res. 2011 Sep 29; 13(5):R95,PMC3262207,2013-03-28 09:17:15,21958427.0,CC BY
418135,oa_package/4f/7d/PMC3262208.tar.gz,Breast Cancer Res. 2011 Oct 14; 13(5):316,PMC3262208,2013-03-28 09:17:15,22017807.0,NO-CC CODE
418136,oa_package/9c/0d/PMC3262209.tar.gz,Breast Cancer Res. 2011 Oct 3; 13(5):R96,PMC3262209,2012-06-22 12:24:37,21967801.0,CC BY
418137,oa_package/75/f1/PMC3262210.tar.gz,Breast Cancer Res. 2011 Oct 6; 13(5):R97,PMC3262210,2013-03-28 09:17:15,21978456.0,CC BY
418138,oa_package/39/f2/PMC3262211.tar.gz,Breast Cancer Res. 2011 Oct 14; 13(5):R98,PMC3262211,2013-03-28 09:17:15,21999244.0,CC BY
418139,oa_package/ab/39/PMC3262212.tar.gz,Breast Cancer Res. 2011 Oct 21; 13(5):R99,PMC3262212,2013-03-28 09:17:15,22017816.0,CC BY
418140,oa_package/4f/ce/PMC3262213.tar.gz,Breast Cancer Res. 2011 Oct 21; 13(5):R100,PMC3262213,2012-09-29 03:23:03,22017857.0,CC BY
418141,oa_package/79/7d/PMC3262214.tar.gz,Breast Cancer Res. 2011 Oct 24; 13(5):R101,PMC3262214,2013-03-28 09:17:15,22023707.0,CC BY
418142,oa_package/49/17/PMC3262215.tar.gz,Breast Cancer Res. 2011 Oct 24; 13(5):R102,PMC3262215,2012-06-25 17:03:00,22023734.0,CC BY
418143,oa_package/b6/66/PMC3262216.tar.gz,Breast Cancer Res. 2011 Dec 3; 13(5):R103,PMC3262216,2012-06-25 17:03:02,22030015.0,CC BY
418144,oa_package/c4/d7/PMC3262217.tar.gz,Breast Cancer Res. 2011 Oct 26; 13(5):R104,PMC3262217,2012-06-22 12:24:37,22030022.0,CC BY
418145,oa_package/59/4b/PMC3262218.tar.gz,Breast Cancer Res. 2011 Oct 27; 13(5):R105,PMC3262218,2012-06-22 12:24:37,22032644.0,CC BY
418146,oa_package/45/2b/PMC3262219.tar.gz,Breast Cancer Res. 2011 Oct 27; 13(5):R106,PMC3262219,2012-09-29 03:23:04,22032690.0,CC BY
418147,oa_package/7c/09/PMC3262220.tar.gz,Breast Cancer Res. 2011 Oct 27; 13(5):R107,PMC3262220,2013-03-28 09:17:15,22032731.0,CC BY
418148,oa_package/f0/1f/PMC3262221.tar.gz,Breast Cancer Res. 2011 Nov 3; 13(5):R108,PMC3262221,2012-09-29 03:23:04,22035507.0,CC BY
419356,oa_package/df/ca/PMC3264540.tar.gz,Virol J. 2011 Dec 12; 8:532,PMC3264540,2014-04-04 10:54:40,22152149.0,CC BY
419822,oa_package/32/2e/PMC3265450.tar.gz,Virol J. 2011 Dec 14; 8:538,PMC3265450,2013-03-28 09:20:48,22168277.0,CC BY
419919,oa_package/45/57/PMC3265557.tar.gz,Virol J. 2011 Dec 16; 8:547,PMC3265557,2012-01-24 19:21:26,22176950.0,NO-CC CODE
419927,oa_package/b5/0a/PMC3265569.tar.gz,Virol J. 2011 Dec 22; 8:557,PMC3265569,2013-03-28 09:20:57,22188676.0,CC BY
420305,oa_package/9f/08/PMC3266657.tar.gz,Virol J. 2011 Dec 14; 8:539,PMC3266657,2013-03-28 09:22:07,22168313.0,CC BY
420736,oa_package/e2/d5/PMC3267694.tar.gz,Virol J. 2011 Dec 21; 8:555,PMC3267694,2013-03-28 09:22:59,22188644.0,CC BY
420827,oa_package/c5/cb/PMC3267801.tar.gz,Virol J. 2011 Dec 12; 8:528,PMC3267801,2014-04-18 11:32:21,22152041.0,CC BY
421209,oa_package/dc/94/PMC3268770.tar.gz,Virol J. 2011 Dec 12; 8:531,PMC3268770,2013-03-28 09:24:16,22152111.0,CC BY
421429,oa_package/a9/8a/PMC3269396.tar.gz,Virol J. 2011 Dec 29; 8:562,PMC3269396,2013-03-28 09:25:01,22204310.0,CC BY
421738,oa_package/47/37/PMC3270113.tar.gz,Int J Obes (Lond). 2012 Aug 25; 36(8):1072-1077,PMC3270113,2013-01-16 11:19:43,22024641.0,CC BY-NC-ND
421742,oa_package/26/a5/PMC3270217.tar.gz,J Cell Mol Med. 2012 Aug 29; 16(8):1674-1685,PMC3270217,2015-03-27 20:08:02,21992601.0,NO-CC CODE
422701,oa_package/c1/b1/PMC3271998.tar.gz,Virol J. 2011 Dec 28; 8:560,PMC3271998,2013-03-28 09:27:48,22201648.0,CC BY
423411,oa_package/54/db/PMC3273455.tar.gz,Virol J. 2011 Dec 18; 8:548,PMC3273455,2013-03-28 09:28:49,22176997.0,CC BY
424006,oa_package/79/1d/PMC3274490.tar.gz,Virol J. 2011 Dec 21; 8:554,PMC3274490,2013-03-28 09:30:02,22185562.0,CC BY
424010,oa_package/eb/bd/PMC3274496.tar.gz,Virol J. 2011 Dec 30; 8:563,PMC3274496,2013-03-28 09:30:04,22208497.0,CC BY
424665,oa_package/e2/d7/PMC3275549.tar.gz,Virol J. 2011 Dec 15; 8:545,PMC3275549,2013-03-28 09:30:56,22171963.0,CC BY
425335,oa_package/d0/61/PMC3276694.tar.gz,Bone Marrow Transplant. 2012 Jul 7; 47(7):946-951,PMC3276694,2016-02-04 10:29:54,22056644.0,NO-CC CODE
429481,oa_package/0c/4f/PMC3284407.tar.gz,Diagn Pathol. 2011 Dec 30; 6:129,PMC3284407,2012-02-27 09:21:14,22208682.0,CC BY
430818,oa_package/f6/f1/PMC3287475.tar.gz,BMC Syst Biol. 2011 Dec 14; 5(Suppl 2):S1,PMC3287475,2012-07-20 20:23:42,22784566.0,CC BY
430819,oa_package/bd/60/PMC3287476.tar.gz,BMC Syst Biol. 2011 Dec 14; 5(Suppl 2):S10,PMC3287476,2012-07-21 17:46:23,22784567.0,CC BY
430820,oa_package/3c/de/PMC3287477.tar.gz,BMC Syst Biol. 2011 Dec 14; 5(Suppl 2):S11,PMC3287477,2013-03-28 09:41:51,22784568.0,CC BY
430821,oa_package/dd/1f/PMC3287478.tar.gz,BMC Syst Biol. 2011 Dec 14; 5(Suppl 2):S12,PMC3287478,2012-07-20 20:49:30,22784569.0,CC BY
430822,oa_package/b9/d5/PMC3287479.tar.gz,BMC Syst Biol. 2011 Dec 14; 5(Suppl 2):S13,PMC3287479,2012-07-21 17:52:28,22784570.0,CC BY
430823,oa_package/38/59/PMC3287480.tar.gz,BMC Syst Biol. 2011 Dec 14; 5(Suppl 2):S14,PMC3287480,2012-07-20 20:28:18,22784571.0,CC BY
430824,oa_package/48/17/PMC3287481.tar.gz,BMC Syst Biol. 2011 Dec 14; 5(Suppl 2):S15,PMC3287481,2012-07-21 17:37:06,22784572.0,CC BY
430825,oa_package/96/7c/PMC3287482.tar.gz,BMC Syst Biol. 2011 Dec 14; 5(Suppl 2):S2,PMC3287482,2012-07-21 16:01:05,22784573.0,CC BY
430826,oa_package/c3/63/PMC3287483.tar.gz,BMC Syst Biol. 2011 Dec 14; 5(Suppl 2):S3,PMC3287483,2012-07-21 17:25:13,22784574.0,CC BY
430827,oa_package/27/8c/PMC3287484.tar.gz,BMC Syst Biol. 2011 Dec 14; 5(Suppl 2):S4,PMC3287484,2013-03-28 09:41:51,22784575.0,CC BY
430828,oa_package/55/cc/PMC3287485.tar.gz,BMC Syst Biol. 2011 Dec 14; 5(Suppl 2):S5,PMC3287485,2013-03-28 09:41:51,22784576.0,CC BY
430829,oa_package/01/58/PMC3287486.tar.gz,BMC Syst Biol. 2011 Dec 14; 5(Suppl 2):S6,PMC3287486,2014-04-18 12:46:19,22784577.0,CC BY
430830,oa_package/fa/0a/PMC3287487.tar.gz,BMC Syst Biol. 2011 Dec 14; 5(Suppl 2):S7,PMC3287487,2012-07-21 17:03:32,22784578.0,CC BY
430831,oa_package/95/31/PMC3287488.tar.gz,BMC Syst Biol. 2011 Dec 14; 5(Suppl 2):S8,PMC3287488,2013-03-28 09:41:52,22784579.0,CC BY
430832,oa_package/0f/16/PMC3287489.tar.gz,BMC Syst Biol. 2011 Dec 14; 5(Suppl 2):S9,PMC3287489,2013-03-28 09:41:52,22784580.0,CC BY
430906,oa_package/bf/8e/PMC3287563.tar.gz,BMC Syst Biol. 2011 Dec 23; 5(Suppl 3):I1,PMC3287563,2013-03-28 09:41:57,22784614.0,CC BY
430907,oa_package/30/58/PMC3287564.tar.gz,BMC Syst Biol. 2011 Dec 23; 5(Suppl 3):S1,PMC3287564,2012-09-29 05:00:10,22784615.0,CC BY
430908,oa_package/0c/5e/PMC3287565.tar.gz,BMC Syst Biol. 2011 Dec 23; 5(Suppl 3):S10,PMC3287565,2013-03-28 09:41:57,22784616.0,CC BY
430909,oa_package/92/5f/PMC3287566.tar.gz,BMC Syst Biol. 2011 Dec 23; 5(Suppl 3):S11,PMC3287566,2013-03-28 09:41:58,22784617.0,CC BY
430910,oa_package/a2/ca/PMC3287567.tar.gz,BMC Syst Biol. 2011 Dec 23; 5(Suppl 3):S12,PMC3287567,2015-12-16 15:35:57,22784618.0,CC BY
430911,oa_package/39/63/PMC3287568.tar.gz,BMC Syst Biol. 2011 Dec 23; 5(Suppl 3):S13,PMC3287568,2014-04-04 14:21:46,22784619.0,CC BY
430912,oa_package/25/7c/PMC3287569.tar.gz,BMC Syst Biol. 2011 Dec 23; 5(Suppl 3):S14,PMC3287569,2013-03-28 09:41:58,22784620.0,CC BY
430913,oa_package/52/25/PMC3287570.tar.gz,BMC Syst Biol. 2011 Dec 23; 5(Suppl 3):S2,PMC3287570,2013-03-28 09:41:58,22784621.0,CC BY
430914,oa_package/fd/aa/PMC3287571.tar.gz,BMC Syst Biol. 2011 Dec 23; 5(Suppl 3):S3,PMC3287571,2013-03-28 09:41:58,22784622.0,CC BY
430915,oa_package/84/7e/PMC3287572.tar.gz,BMC Syst Biol. 2011 Dec 23; 5(Suppl 3):S4,PMC3287572,2012-09-29 05:00:11,22784623.0,CC BY
430916,oa_package/63/aa/PMC3287573.tar.gz,BMC Syst Biol. 2011 Dec 23; 5(Suppl 3):S5,PMC3287573,2013-03-28 09:41:58,22784624.0,CC BY
430917,oa_package/83/ec/PMC3287574.tar.gz,BMC Syst Biol. 2011 Dec 23; 5(Suppl 3):S6,PMC3287574,2013-03-28 09:41:58,22784625.0,CC BY
430918,oa_package/b4/cf/PMC3287575.tar.gz,BMC Syst Biol. 2011 Dec 23; 5(Suppl 3):S7,PMC3287575,2013-03-28 09:41:58,22784626.0,CC BY
430919,oa_package/ce/ed/PMC3287576.tar.gz,BMC Syst Biol. 2011 Dec 23; 5(Suppl 3):S8,PMC3287576,2013-03-28 09:41:59,22784627.0,CC BY
430920,oa_package/12/c2/PMC3287577.tar.gz,BMC Syst Biol. 2011 Dec 23; 5(Suppl 3):S9,PMC3287577,2012-12-11 15:35:35,22784628.0,CC BY
432433,oa_package/51/33/PMC3290774.tar.gz,Curr Drug Targets. 2012 Mar; 13(3):352-372,PMC3290774,2013-03-28 09:44:46,22206257.0,CC BY
435642,oa_package/73/1a/PMC3296821.tar.gz,Gene Ther. 2012 Sep 24; 19(9):877-885,PMC3296821,2016-02-04 10:30:14,22113315.0,NO-CC CODE
435645,oa_package/ba/16/PMC3296849.tar.gz,Eur Spine J. 2012 Mar 24; 21(3):530-536,PMC3296849,2013-03-28 09:50:58,21863461.0,NO-CC CODE
435646,oa_package/77/e2/PMC3296863.tar.gz,Eur Spine J. 2012 Mar 21; 21(3):490-497,PMC3296863,2012-03-20 20:20:18,21935678.0,NO-CC CODE
435720,oa_package/3f/99/PMC3297027.tar.gz,Clinics (Sao Paulo). 2012 Mar; 67(3):205-212,PMC3297027,2013-03-28 09:51:06,22473399.0,CC BY-NC
435721,oa_package/74/76/PMC3297028.tar.gz,Clinics (Sao Paulo). 2012 Mar; 67(3):213-217,PMC3297028,2018-10-12 13:36:48,22473400.0,CC BY-NC
435722,oa_package/34/d4/PMC3297029.tar.gz,Clinics (Sao Paulo). 2012 Mar; 67(3):219-223,PMC3297029,2013-03-28 09:51:06,22473401.0,CC BY-NC
435723,oa_package/3e/3b/PMC3297030.tar.gz,Clinics (Sao Paulo). 2012 Mar; 67(3):225-230,PMC3297030,2013-03-28 09:51:07,22473402.0,CC BY-NC
435724,oa_package/d6/05/PMC3297031.tar.gz,Clinics (Sao Paulo). 2012 Mar; 67(3):231-235,PMC3297031,2018-10-12 13:36:48,22473403.0,CC BY-NC
435725,oa_package/17/6b/PMC3297032.tar.gz,Clinics (Sao Paulo). 2012 Mar; 67(3):237-241,PMC3297032,2012-04-05 19:41:03,22473404.0,CC BY-NC
435726,oa_package/30/97/PMC3297033.tar.gz,Clinics (Sao Paulo). 2012 Mar; 67(3):243-247,PMC3297033,2013-03-28 09:51:07,22473405.0,CC BY-NC
435727,oa_package/16/ea/PMC3297034.tar.gz,Clinics (Sao Paulo). 2012 Mar; 67(3):249-253,PMC3297034,2013-03-28 09:51:07,22473406.0,CC BY-NC
435728,oa_package/0d/34/PMC3297035.tar.gz,Clinics (Sao Paulo). 2012 Mar; 67(3):255-259,PMC3297035,2013-03-28 09:51:07,22473407.0,CC BY-NC
435729,oa_package/ba/97/PMC3297036.tar.gz,Clinics (Sao Paulo). 2012 Mar; 67(3):261-264,PMC3297036,2012-04-05 19:38:57,22473408.0,CC BY-NC
435730,oa_package/11/d1/PMC3297037.tar.gz,Clinics (Sao Paulo). 2012 Mar; 67(3):265-272,PMC3297037,2013-03-28 09:51:07,22473409.0,CC BY-NC
435731,oa_package/a2/45/PMC3297038.tar.gz,Clinics (Sao Paulo). 2012 Mar; 67(3):273-278,PMC3297038,2018-10-12 13:36:48,22473410.0,CC BY-NC
435732,oa_package/6b/a9/PMC3297039.tar.gz,Clinics (Sao Paulo). 2012 Mar; 67(3):279-282,PMC3297039,2013-03-28 09:51:07,22473411.0,CC BY-NC
435733,oa_package/b1/cc/PMC3297040.tar.gz,Clinics (Sao Paulo). 2012 Mar; 67(3):283-287,PMC3297040,2013-03-28 09:51:07,22473412.0,CC BY-NC
435734,oa_package/1b/3f/PMC3297041.tar.gz,Clinics (Sao Paulo). 2012 Mar; 67(3):289-291,PMC3297041,2013-03-28 09:51:07,22473413.0,CC BY-NC
435735,oa_package/52/a1/PMC3297042.tar.gz,Clinics (Sao Paulo). 2012 Mar; 67(3):293-295,PMC3297042,2012-04-05 19:40:22,22473414.0,CC BY-NC
435736,oa_package/8c/f9/PMC3297043.tar.gz,Clinics (Sao Paulo). 2012 Mar; 67(3):297-299,PMC3297043,2013-03-28 09:51:07,22473415.0,CC BY-NC
436393,oa_package/14/56/PMC3298276.tar.gz,Hum Mol Genet. 2012 Apr 1; 21(7):1496-1503,PMC3298276,2013-01-16 11:15:13,22171071.0,CC BY-NC
436394,oa_package/eb/36/PMC3298277.tar.gz,Hum Mol Genet. 2012 Apr 1; 21(7):1513-1520,PMC3298277,2013-01-16 14:04:24,22199024.0,CC BY-NC
436395,oa_package/32/b2/PMC3298278.tar.gz,Hum Mol Genet. 2012 Apr 1; 21(7):1544-1556,PMC3298278,2012-10-07 16:02:44,22186027.0,CC BY-NC
436396,oa_package/f4/f5/PMC3298279.tar.gz,Hum Mol Genet. 2012 Apr 1; 21(7):1557-1565,PMC3298279,2012-10-07 16:02:45,22180460.0,CC BY-NC
439731,oa_package/10/43/PMC3303491.tar.gz,Hum Reprod. 2012 Apr 9; 27(4):1112-1121,PMC3303491,2013-01-16 11:15:13,22328559.0,CC BY-NC
439732,oa_package/47/c7/PMC3303493.tar.gz,Hum Reprod. 2012 Apr 16; 27(4):1217-1222,PMC3303493,2013-01-16 11:15:13,22343551.0,CC BY-NC
439733,oa_package/d2/18/PMC3303494.tar.gz,Hum Reprod. 2012 Apr 17; 27(4):954-966,PMC3303494,2013-01-16 11:15:13,22343707.0,CC BY-NC
441089,oa_package/8d/f2/PMC3305359.tar.gz,BMC Res Notes. 2012 Feb 17; 5:104,PMC3305359,2013-03-28 09:56:30,22340133.0,CC BY
441092,oa_package/5a/ba/PMC3305362.tar.gz,BMC Res Notes. 2012 Feb 18; 5:106,PMC3305362,2013-03-28 09:56:30,22340255.0,CC BY
441108,oa_package/0d/95/PMC3305378.tar.gz,BMC Res Notes. 2012 Feb 24; 5:121,PMC3305378,2013-03-28 09:56:32,22364509.0,CC BY
441143,oa_package/5c/57/PMC3305413.tar.gz,BMC Res Notes. 2012 Jan 23; 5:62,PMC3305413,2013-03-28 09:56:34,22268987.0,CC BY
441145,oa_package/3d/0a/PMC3305415.tar.gz,BMC Res Notes. 2012 Feb 17; 5:103,PMC3305415,2013-03-28 09:56:34,22340023.0,CC BY
441150,oa_package/1b/7e/PMC3305420.tar.gz,BMC Res Notes. 2012 Jan 31; 5:83,PMC3305420,2013-03-28 09:56:35,22293709.0,CC BY
441152,oa_package/d9/f8/PMC3305422.tar.gz,BMC Res Notes. 2012 Feb 23; 5:119,PMC3305422,2012-03-15 20:22:58,22361392.0,CC BY
441153,oa_package/4e/23/PMC3305423.tar.gz,BMC Res Notes. 2012 Feb 15; 5:97,PMC3305423,2013-03-28 09:56:35,22336099.0,CC BY
441343,oa_package/a8/12/PMC3305619.tar.gz,BMC Res Notes. 2012 Jan 24; 5:66,PMC3305619,2015-12-17 08:51:24,22272737.0,CC BY
441367,oa_package/ff/9e/PMC3305643.tar.gz,BMC Res Notes. 2012 Feb 16; 5:100,PMC3305643,2013-03-28 09:56:59,22339896.0,CC BY
441371,oa_package/b0/93/PMC3305647.tar.gz,BMC Res Notes. 2012 Feb 22; 5:114,PMC3305647,2013-03-28 09:57:03,22357065.0,CC BY
441372,oa_package/ec/8f/PMC3305648.tar.gz,BMC Res Notes. 2012 Feb 21; 5:111,PMC3305648,2014-04-04 16:25:56,22353237.0,CC BY
441395,oa_package/b1/90/PMC3305671.tar.gz,BMC Res Notes. 2012 Feb 27; 5:122,PMC3305671,2013-03-28 09:57:06,22369496.0,CC BY
441731,oa_package/c7/0a/PMC3306271.tar.gz,BMC Res Notes. 2012 Feb 18; 5:107,PMC3306271,2013-03-28 09:57:38,22340302.0,CC BY
441917,oa_package/7f/e9/PMC3306781.tar.gz,J Pharmacokinet Pharmacodyn. 2012 Apr 5; 39(2):195-203,PMC3306781,2014-10-27 13:50:49,22311388.0,NO-CC CODE
441961,oa_package/a7/29/PMC3306912.tar.gz,J Environ Public Health. 2012 Feb 8; 2012:156435,PMC3306912,2017-06-16 20:29:33,22496702.0,CC BY
441987,oa_package/17/b3/PMC3306938.tar.gz,J Environ Public Health. 2012 Feb 9; 2012:810501,PMC3306938,2017-06-16 20:27:50,22505951.0,CC BY
441990,oa_package/60/3f/PMC3306941.tar.gz,J Environ Public Health. 2012 Feb 14; 2012:515874,PMC3306941,2017-06-16 20:32:11,22496705.0,CC BY
441998,oa_package/d1/1a/PMC3306949.tar.gz,J Environ Public Health. 2012 Feb 7; 2012:212867,PMC3306949,2017-06-16 20:32:24,22496703.0,CC BY
442003,oa_package/f9/e0/PMC3306954.tar.gz,J Environ Public Health. 2012 Feb 9; 2012:565690,PMC3306954,2017-06-16 20:34:13,22496706.0,CC BY
442020,oa_package/d7/cb/PMC3306971.tar.gz,J Environ Public Health. 2012 Feb 8; 2012:473427,PMC3306971,2017-06-16 11:16:56,22496704.0,CC BY
442050,oa_package/42/42/PMC3307001.tar.gz,J Environ Public Health. 2012 Jan 31; 2012:959343,PMC3307001,2017-06-16 20:34:40,22518193.0,CC BY
442096,oa_package/d1/bc/PMC3307056.tar.gz,J Environ Public Health. 2012 Feb 2; 2012:421989,PMC3307056,2018-03-21 08:57:58,22505949.0,CC BY
442468,oa_package/e2/52/PMC3307861.tar.gz,Oncogene. 2012 Sep 6; 31(36):4045-4053,PMC3307861,2016-02-04 10:30:15,22158047.0,NO-CC CODE
442474,oa_package/ca/68/PMC3307938.tar.gz,Oncogene. 2012 Sep 13; 31(37):4107-4116,PMC3307938,2016-02-03 19:23:57,22158045.0,NO-CC CODE
442503,oa_package/7b/b9/PMC3308005.tar.gz,Acta Neurochir (Wien). 2012 Apr 2; 154(4):585-588,PMC3308005,2013-03-28 09:59:19,22297399.0,NO-CC CODE
442507,oa_package/ed/31/PMC3308009.tar.gz,Exp Brain Res. 2012 Apr 28; 217(3-4):389-395,PMC3308009,2013-03-28 09:59:19,21952790.0,NO-CC CODE
442551,oa_package/1d/34/PMC3308061.tar.gz,Arthritis Res Ther. 2011 Sep 30; 13(5):242,PMC3308061,2013-03-28 09:59:21,21996023.0,NO-CC CODE
442552,oa_package/06/3f/PMC3308062.tar.gz,Arthritis Res Ther. 2011 Sep 28; 13(5):240,PMC3308062,2013-03-28 09:59:21,22078716.0,NO-CC CODE
442553,oa_package/d4/42/PMC3308063.tar.gz,Arthritis Res Ther. 2011 Oct 27; 13(5):243,PMC3308063,2013-03-28 09:59:21,22078750.0,NO-CC CODE
442555,oa_package/07/2e/PMC3308065.tar.gz,Arthritis Res Ther. 2011 Sep 21; 13(5):239,PMC3308065,2013-03-28 09:59:21,21955617.0,NO-CC CODE
442556,oa_package/ec/f2/PMC3308066.tar.gz,Arthritis Res Ther. 2011 Sep 12; 13(5):238,PMC3308066,2014-02-09 17:59:24,21943049.0,NO-CC CODE
442559,oa_package/eb/95/PMC3308069.tar.gz,Arthritis Res Ther. 2011 Sep 1; 13(5):R141,PMC3308069,2013-03-28 09:59:22,21884601.0,CC BY
442560,oa_package/9a/4d/PMC3308070.tar.gz,Arthritis Res Ther. 2011 Sep 2; 13(5):R142,PMC3308070,2014-04-18 13:51:49,21888631.0,CC BY
442561,oa_package/ab/02/PMC3308071.tar.gz,Arthritis Res Ther. 2011 Sep 13; 13(5):R143,PMC3308071,2013-03-28 09:59:22,21914168.0,CC BY
442562,oa_package/01/dc/PMC3308072.tar.gz,Arthritis Res Ther. 2011 Sep 13; 13(5):R144,PMC3308072,2013-03-28 09:59:22,21914169.0,CC BY
442563,oa_package/6d/83/PMC3308073.tar.gz,Arthritis Res Ther. 2011 Sep 13; 13(5):R145,PMC3308073,2013-03-28 09:59:23,21914170.0,CC BY
442564,oa_package/a1/e9/PMC3308074.tar.gz,Arthritis Res Ther. 2011 Sep 14; 13(5):R146,PMC3308074,2012-03-20 20:20:18,21914215.0,CC BY
442565,oa_package/fe/88/PMC3308075.tar.gz,Arthritis Res Ther. 2011 Sep 14; 13(5):R147,PMC3308075,2012-09-29 06:06:40,21914216.0,CC BY
442566,oa_package/42/82/PMC3308076.tar.gz,Arthritis Res Ther. 2011 Sep 14; 13(5):R148,PMC3308076,2012-03-20 20:20:18,21914217.0,CC BY
442567,oa_package/02/96/PMC3308077.tar.gz,Arthritis Res Ther. 2011 Sep 14; 13(5):R149,PMC3308077,2013-03-28 09:59:23,21914218.0,CC BY
442568,oa_package/37/8a/PMC3308078.tar.gz,Arthritis Res Ther. 2011 Oct 28; 13(5):244,PMC3308078,2012-04-27 20:22:00,22077951.0,NO-CC CODE
442569,oa_package/c6/21/PMC3308079.tar.gz,Arthritis Res Ther. 2011 Sep 30; 13(5):241,PMC3308079,2012-03-29 20:20:59,21989039.0,NO-CC CODE
442570,oa_package/7b/d6/PMC3308080.tar.gz,Arthritis Res Ther. 2011 Sep 20; 13(5):R150,PMC3308080,2015-12-16 19:13:02,21933391.0,CC BY
442571,oa_package/6b/fd/PMC3308081.tar.gz,Arthritis Res Ther. 2011 Sep 20; 13(5):R151,PMC3308081,2012-03-20 20:20:18,21933392.0,CC BY
442572,oa_package/4e/f0/PMC3308082.tar.gz,Arthritis Res Ther. 2011 Sep 20; 13(5):R152,PMC3308082,2014-04-04 16:45:20,21933393.0,CC BY
442573,oa_package/82/d5/PMC3308083.tar.gz,Arthritis Res Ther. 2011 Sep 20; 13(5):R153,PMC3308083,2013-03-28 09:59:24,21933394.0,CC BY
442574,oa_package/bd/29/PMC3308084.tar.gz,Arthritis Res Ther. 2011 Sep 20; 13(5):R154,PMC3308084,2012-12-18 19:32:19,21933395.0,CC BY
442575,oa_package/41/25/PMC3308085.tar.gz,Arthritis Res Ther. 2011 Sep 20; 13(5):R155,PMC3308085,2013-03-28 09:59:24,21933396.0,CC BY
442577,oa_package/2b/93/PMC3308087.tar.gz,Arthritis Res Ther. 2011 Sep 29; 13(5):R156,PMC3308087,2013-03-28 09:59:25,21955652.0,CC BY
442578,oa_package/43/b3/PMC3308088.tar.gz,Arthritis Res Ther. 2011 Sep 29; 13(5):R157,PMC3308088,2012-03-20 20:20:18,21959034.0,CC BY
442579,oa_package/dc/0c/PMC3308089.tar.gz,Arthritis Res Ther. 2011 Sep 29; 13(5):R158,PMC3308089,2013-03-28 09:59:26,21959042.0,CC BY
442580,oa_package/dc/2e/PMC3308090.tar.gz,Arthritis Res Ther. 2011 Sep 29; 13(5):R159,PMC3308090,2013-03-28 09:59:26,21959060.0,CC BY
442581,oa_package/81/e1/PMC3308091.tar.gz,Arthritis Res Ther. 2011 Oct 26; 13(5):131,PMC3308091,2013-03-28 09:59:26,22029909.0,NO-CC CODE
442583,oa_package/f6/7c/PMC3308093.tar.gz,Arthritis Res Ther. 2011 Oct 6; 13(5):R160,PMC3308093,2013-03-28 09:59:26,21978430.0,CC BY
442584,oa_package/ac/ee/PMC3308094.tar.gz,Arthritis Res Ther. 2011 Oct 7; 13(5):R161,PMC3308094,2013-03-28 09:59:27,21982514.0,CC BY
442585,oa_package/a3/43/PMC3308095.tar.gz,Arthritis Res Ther. 2011 Oct 11; 13(5):R162,PMC3308095,2013-03-28 09:59:27,21989080.0,CC BY
442586,oa_package/40/b9/PMC3308096.tar.gz,Arthritis Res Ther. 2011 Oct 12; 13(5):R163,PMC3308096,2012-09-29 06:06:41,21992149.0,CC BY
442587,oa_package/30/4b/PMC3308097.tar.gz,Arthritis Res Ther. 2011 Oct 13; 13(5):R164,PMC3308097,2013-03-28 09:59:27,21992185.0,CC BY
442588,oa_package/53/36/PMC3308098.tar.gz,Arthritis Res Ther. 2011 Oct 31; 13(5):245,PMC3308098,2012-09-29 06:06:41,22044622.0,NO-CC CODE
